Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Protein export	9/23	0.0310437187271339	0.0901746115407223	0	0	2.50632312758355	8.7028531338467	OXA1L;SPCS3;SPCS2;SRP72;SRP54;SRP14;SEC62;SEC11A;SEC63
Pyrimidine metabolism	18/57	0.0316612895064403	0.0911008801836254	0	0	1.80055579711515	6.2167078706934	CDA;ENTPD1;RRM1;CANT1;ENTPD4;ENTPD5;ENTPD6;NME4;TYMS;NME1;UCKL1;NT5C3A;NT5C;PNP;RRM2B;CMPK1;NT5M;DCTPP1
Longevity regulating pathway	29/102	0.0333243927597115	0.0949900915113272	0	0	1.55066602753229	5.27453720377653	HDAC2;CLPB;ATF6B;EHMT1;PRKAG2;PIK3CD;PIK3R1;ADCY7;CAMKK2;RPTOR;ATG101;AKT3;AKT1;PRKACB;EIF4E;ATG5;HSPA8;PRKAB2;TSC2;SIRT1;NFKB1;SOD1;CREB1;RPS6KB1;CAT;BAX;PPARG;KRAS;EIF4E2
Biosynthesis of unsaturated fatty acids	10/27	0.0347792224980853	0.0982191005732965	0	0	2.29349723701107	7.70324972941229	HACD1;ACOT7;SCP2;ACOT2;HSD17B4;HSD17B12;ACOX3;HACD2;FADS1;HACD4
One carbon pool by folate	8/20	0.0360933260367532	0.100537529758037	0	0	2.59883958486557	8.63242850335934	MTHFD1L;MTHFD1;SHMT2;SHMT1;MTHFR;MTR;TYMS;GART
Vibrio cholerae infection	16/50	0.0367233863212329	0.100537529758037	0	0	1.8355368676579	6.06524064181824	ERO1A;SLC12A2;PRKCA;ACTB;ACTG1;PDIA4;KCNQ1;ATP6V1B2;PLCG2;ATP6V0A2;ATP6V1H;KDELR2;ATP6V0E2;PRKACB;ATP6V1D;ATP6V0A1
Bacterial invasion of epithelial cells	22/74	0.0369186994521316	0.100537529758037	0	0	1.65078058472892	5.44598638650091	ITGB1;ARPC1B;PXN;ARPC5L;PIK3CD;PIK3R1;ARPC5;ACTB;PTK2;ACTG1;DNM2;CDC42;CTTN;ARPC2;ELMO1;CTNNA1;ELMO2;CTNNB1;RAC1;WASF1;CRK;WASF2
Inositol phosphate metabolism	22/74	0.0369186994521316	0.100537529758037	0	0	1.65078058472892	5.44598638650091	IPPK;PI4K2B;TPI1;SACM1L;ITPK1;PIK3CD;SYNJ2;PIK3C2A;MTMR6;ITPKB;INPP4A;INPP5B;FIG4;INPP4B;INPP5A;IMPA1;INPP5F;INPP5D;PLCG2;PIP4K2A;PIP4K2B;PIP5K1C
Asthma	11/31	0.0376402601082371	0.101595392327543	0	0	2.14454121687929	7.03341119823822	HLA-DMA;HLA-DRB5;HLA-DPB1;HLA-DRA;HLA-DOA;TNF;HLA-DOB;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1
Purine metabolism	35/129	0.0406262235388642	0.108692966485558	0	0	1.45361628615236	4.65642940489708	CANT1;GMPR2;PDE3B;AK2;ADK;GMPR;NUDT5;ADCY7;HDDC3;NT5C;PNP;GUK1;PDE4B;PDE6D;PGM2;NT5M;PDE8A;ENTPD1;GUCY1A1;ADSL;RRM1;ENTPD4;ENTPD5;ENTPD6;ADA2;NME4;PAICS;NME1;APRT;NT5C3A;RRM2B;ADPRM;PDE7A;GART;PDE9A
Ribosome biogenesis in eukaryotes	28/101	0.0485208024627635	0.128685606531677	0	0	1.49682592716338	4.52903999330156	RBM28;POP7;NVL;RPP30;NMD3;WDR43;RRP7A;EMG1;XPO1;TCOF1;BMS1;GAR1;DROSHA;RIOK2;MDN1;UTP15;NOP56;NOP58;REXO1;CSNK2A1;EFL1;IMP4;RCL1;LSG1;XRN2;CSNK2B;NHP2;RAN
GnRH signaling pathway	26/93	0.0508550283576884	0.132911761450046	0	0	1.51420685295512	4.51048344945856	CAMK2D;ITPR1;ITPR2;CALML4;ADCY7;CDC42;MAPK9;MAPK8;PTK2B;PRKACB;CAMK2G;MAPK3;MAP3K2;MAP2K4;EGR1;MAP2K1;JUN;MAP2K2;MAP3K1;PRKCB;PLA2G4C;PRKCA;MAPK13;KRAS;GRB2;SOS2
Fatty acid degradation	14/44	0.0509858232447717	0.132911761450046	0	0	1.81980522137654	5.41611824046585	GCDH;ACADVL;ACAA2;ACSL1;ECI2;ACSL6;ACSL5;ACSL3;ACADSB;ACAT1;HADHA;ACADM;ACOX3;HADH
Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	9/25	0.0526793387823579	0.136162697700163	0	0	2.19275686611084	6.45444990225364	PIGU;PIGT;PIGO;PIGN;GPAA1;PIGQ;PIGL;PIGX;PIGH
Non-alcoholic fatty liver disease (NAFLD)	39/149	0.053365676335677	0.136777573801525	0	0	1.38411112109235	4.0562587569046	NDUFB9;NDUFA11;NDUFA12;COX4I1;NDUFA10;NDUFB2;PRKAG2;PIK3CD;PIK3R1;COX6A1;TNF;COX5A;IKBKB;CDC42;MAPK9;CASP7;MAPK8;BCL2L11;CASP8;RXRA;CASP3;AKT3;AKT1;UQCRFS1;RAC1;IL6R;MAP3K5;NDUFA9;PRKAB2;JUN;NDUFA7;SDHC;SDHA;EIF2S1;NFKB1;COX7A2L;BAX;UQCRC2;PPARA
Fructose and mannose metabolism	11/33	0.0580279369390295	0.147002009473859	0	0	1.9493375858685	5.54943410953282	TIGAR;PFKFB3;TPI1;FPGT;ENOSF1;HKDC1;SORD;AKR1B1;ALDOA;PFKP;HK1
Central carbon metabolism in cancer	19/65	0.0583188299879902	0.147002009473859	0	0	1.61105232781839	4.57833724503268	MAP2K1;TIGAR;MAP2K2;PGAM1;SLC2A1;PIK3CD;PDHB;PIK3R1;HIF1A;HK1;SIRT3;SLC7A5;LDHA;HKDC1;AKT3;AKT1;KRAS;PFKP;MAPK3
AMPK signaling pathway	32/120	0.0598370129611718	0.149592532402929	0	0	1.41912341665733	3.99643725298357	CRTC2;PFKFB3;CAB39;PRKAG2;PIK3CD;PIK3R1;ELAVL1;CAMKK2;RPTOR;GYS1;PPP2R3C;AKT3;AKT1;MLYCD;CD36;RAB8A;PRKAB2;PDPK1;STRADB;TSC2;SIRT1;RAB11B;CCNA2;RAB10;TBC1D1;G6PC3;CREB1;RPS6KB1;RAB14;PPP2R2D;PPARG;PFKP
Glucagon signaling pathway	28/103	0.0604955905851791	0.150009391288452	0	0	1.45672661575101	4.08638735951873	CRTC2;CAMK2D;PDE3B;ITPR1;SLC2A1;ITPR2;PRKAG2;CALML4;PDHB;PPP3CA;GYS1;PPP3R1;LDHA;PPP4C;PPP3CC;AKT3;AKT1;PRKACB;CAMK2G;PRKAB2;PRMT1;PGAM1;PPP4R3A;PPP4R3B;SIRT1;G6PC3;CREB1;PPARA
Pathways in cancer	123/530	0.0621999329486287	0.152991770559127	0	0	1.18216156712625	3.28333714100621	RB1;KEAP1;CALML4;ETS1;RASSF1;RPS6KA5;CCND2;TFG;RASSF5;AKT3;AKT1;SKP2;PRKACB;IL6R;SKP1;IFNAR2;IL15RA;MAP2K1;MAP2K2;IL4R;PRKCB;TPM3;DAPK2;FLT3LG;PRKCA;RUNX1;BCR;MSH2;IFNAR1;NOTCH2;CSF1R;MGST3;TCF7;CUL1;LPAR2;PIK3R1;RASGRP2;HIF1A;RASGRP1;HSP90B1;RASGRP3;GNG10;BCL2L11;DVL1;PLCG2;DVL2;RALGDS;GSTM4;SMAD2;STAT5B;JUN;SMAD3;BRAF;NFKB1;PTK2;SP1;CDK4;IL7;BCL2;GRB2;IL7R;NFE2L2;ITGB1;SLC2A1;PIK3CD;BBC3;IKBKB;CASP7;CASP8;CASP3;RAC1;POLK;JAK2;JAK3;JAK1;IFNGR2;NCOA3;TGFBR1;TGFBR2;PAX8;TRAF6;BIRC5;PPARG;ITGA6;SOS2;CRK;PPARD;FH;HDAC2;CAMK2D;ROCK2;PTGER2;LEF1;GNAI3;ADCY7;CDC42;MAPK9;MAPK8;RXRA;GNA12;CTNNA1;STAT6;BAK1;VHL;CAMK2G;MAPK3;EGLN1;NQO1;TCF7L2;TXNRD3;STAT1;CDKN2A;STAT3;MLH1;PML;APC;RPS6KB1;IL2RA;IL2RB;CCDC6;CTNNB1;BAX;KRAS
Citrate cycle (TCA cycle)	10/30	0.0689921300451573	0.168184336055278	0	0	1.94910473387295	5.21144380520179	FH;SUCLA2;IDH2;OGDH;DLST;SDHC;PDHB;SDHA;DLD;IDH3A
Regulation of actin cytoskeleton	53/214	0.0698786343155998	0.168184336055278	0	0	1.28543405894616	3.42053403711731	CYFIP2;ITGB1;ITGAM;ARPC1B;ITGB2;ARPC5L;PIK3CD;ITGAE;ACTB;ARHGAP35;ACTG1;PPP1CB;ITGAX;PIP4K2A;PIP4K2B;RAC1;MAP2K1;MAP2K2;ITGA4;ACTN1;ITGA1;RRAS2;ACTN4;VAV1;TIAM1;SPATA13;ITGA6;SOS2;CRK;PFN2;ROCK2;PXN;LPAR2;PIK3R1;IQGAP2;MYL12A;MYL12B;CDC42;GNA12;NCKAP1L;PIP5K1C;WASF1;PAK2;WASF2;MAPK3;LIMK2;BRAF;ARPC5;PTK2;DIAPH1;ARPC2;APC;KRAS
Fanconi anemia pathway	16/54	0.0700308546853124	0.168184336055278	0	0	1.64190875124436	4.36553876338868	MUS81;FANCM;FANCA;RPA1;RPA2;FANCC;MLH1;FANCG;RAD51C;FANCD2;POLI;PMS2;POLK;POLH;TELO2;ATR
Long-term potentiation	19/67	0.0760335195973197	0.181173620915488	0	0	1.54373053916749	3.97754675873313	MAP2K1;CAMK2D;MAP2K2;PRKCB;ITPR1;ITPR2;PRKCA;BRAF;CALML4;PPP1CB;PPP3CA;PPP3R1;PPP3CC;RPS6KA2;RPS6KA1;KRAS;PRKACB;CAMK2G;MAPK3
Cell adhesion molecules (CAMs)	37/145	0.0804087809214291	0.190113784349115	0	0	1.33695701874714	3.36997650145224	CD86;ITGB1;ITGAM;SELPLG;ITGB2;ICAM3;PTPRM;VSIR;ICAM1;HLA-DMA;CTLA4;HLA-DOA;ICOS;HLA-DOB;HLA-DQA1;HLA-DPA1;HLA-DRB5;ITGA4;HLA-B;HLA-A;HLA-F;HLA-G;HLA-E;MAG;VCAN;CD28;PECAM1;HLA-DPB1;HLA-DRA;CD226;ESAM;ITGA6;SIGLEC1;HLA-DRB1;CD22;NECTIN2;HLA-DQB1
Pertussis	21/76	0.0817347856057404	0.191015581774183	0	0	1.48914725215758	3.72923512142121	ITGB1;JUN;ITGAM;ITGB2;GNAI3;CALML4;TICAM1;TNF;NFKB1;MAPK13;MAPK9;CASP7;MAPK8;IRF3;CASP3;IRF1;TRAF6;IRF8;NLRP3;MAPK3;C1QC
Nucleotide excision repair	14/47	0.0832346134730244	0.191015581774183	0	0	1.65405590399452	4.11213513451248	GTF2H2C;PCNA;RFC4;RPA1;RPA2;XPC;GTF2H1;GTF2H2;RAD23B;CUL4A;DDB1;ERCC3;POLE2;MNAT1
Circadian rhythm	10/31	0.0839215998614442	0.191015581774183	0	0	1.85617342350234	4.59936061904718	PRKAB2;PER3;CREB1;BHLHE40;CRY2;CUL1;RORC;PRKAG2;ARNTL;SKP1
Galactose metabolism	10/31	0.0839215998614442	0.191015581774183	0	0	1.85617342350234	4.59936061904718	GALE;B4GALT1;G6PC3;GLB1;HKDC1;AKR1B1;PGM2;GALM;PFKP;HK1
RNA polymerase	10/31	0.0839215998614442	0.191015581774183	0	0	1.85617342350234	4.59936061904718	POLR2J3;POLR2J2;POLR3A;POLR2A;POLR3B;POLR1A;POLR2D;POLR2E;POLR1D;POLR2J
MAPK signaling pathway	70/295	0.0916304325341906	0.207016903132801	0	0	1.21501396841203	2.90387345732202	CSF1;ARRB1;ARRB2;TNF;IKBKB;PPP3CA;RPS6KA5;PPP3CC;RPS6KA2;CASP3;AKT3;RPS6KA1;AKT1;MAP3K8;RAC1;PRKACB;MAP3K5;DUSP5;MAP2K4;DAXX;MAP2K1;MAP2K2;PRKCB;PLA2G4C;FLT3LG;RRAS2;PRKCA;CACNA2D4;TGFBR1;CDC25B;TGFBR2;PPM1B;MAPKAPK3;TRAF6;RASA2;SOS2;CRK;CSF1R;SRF;NLK;RASGRP2;RASGRP1;RASGRP3;STK3;CDC42;MAPK9;PPP3R1;MAPK8;MKNK1;MKNK2;GNA12;FLNB;PAK2;MAP4K3;MAP2K5;MAPK3;MAP3K2;HSPA8;JUN;MAP3K1;NFATC1;BRAF;NFKB1;MAPK13;PPP5C;NF1;GRB2;KRAS;TAB1;MAP3K14
Oocyte meiosis	32/125	0.0948474377517085	0.212709327310817	0	0	1.34240218500988	3.1620090117074	CAMK2D;YWHAB;CUL1;ITPR1;ITPR2;CALML4;ADCY7;PPP1CB;PPP3CA;PPP3R1;SLK;CDC23;PPP3CC;YWHAQ;RPS6KA2;RPS6KA1;PRKACB;CAMK2G;BUB1;SKP1;MAPK3;MAP2K1;YWHAZ;REC8;SGO1;STAG3;CDK1;ANAPC4;ANAPC5;CPEB3;CPEB2;ANAPC1
Non-homologous end-joining	5/13	0.106737542278752	0.237043644247527	0	0	2.43523395394415	5.44854942685495	DCLRE1C;MRE11;XRCC4;XRCC5;POLM
Human papillomavirus infection	77/330	0.107252534118553	0.237043644247527	0	0	1.18855036322238	2.65352080677044	RB1;ITGB1;MAML2;PIK3CD;TNF;OASL;IKBKB;TBK1;CCND2;CASP8;CASP3;AKT3;AKT1;PRKACB;IKBKE;JAK1;IFNAR2;MAP2K1;MAP2K2;ITGA4;ITGA1;HLA-B;TSC2;HLA-A;TYK2;HLA-F;TICAM1;HLA-G;HLA-E;CCNA2;RBL2;CREB1;RBL1;IRF3;MFNG;COL6A2;IRF1;ATP6V1B2;ITGA6;SOS2;LLGL2;IFNAR1;NOTCH2;HDAC2;TCF7;PXN;UBR4;PIK3R1;CDC42;PPP2R3C;DVL1;ATP6V0A2;DVL2;ATP6V1H;BAK1;ATP6V0E2;ATP6V1D;ATP6V0A1;MAPK3;TCF7L2;STAT1;MX1;ISG15;MPP5;PTK2;NFKB1;DLG1;APC;RPS6KB1;CDK4;PPP2R2D;CTNNB1;BAX;GRB2;KRAS;ATR;CRB3
Proteasome	13/45	0.113183499277007	0.248352282586238	0	0	1.58361714531173	3.45029776297271	PSMD13;POMP;PSMA7;PSMB9;PSMA5;PSMB7;PSMA6;PSMA3;PSMB5;PSMC6;PSMC4;PSMD2;PSMF1
Thermogenesis	55/231	0.116755602898102	0.254360420599436	0	0	1.21969556051587	2.61950648321234	NDUFA11;KDM1A;NDUFA12;COX4I1;NDUFA10;PRKAG2;COX6A1;ACTB;ACTG1;RPTOR;RPS6KA2;RPS6KA1;UQCRFS1;PRKACB;COA7;MAP3K5;PRKAB2;SMARCC2;ACSL1;ACSL6;ACSL5;TSC2;SDHC;ACSL3;SDHA;ARID1B;COX7A2L;CREB1;PPARG;UQCRC2;SOS2;NDUFB9;SMARCD1;COX15;NDUFB2;ADCY7;COX5A;ATP5F1A;ATP5F1B;COX11;SMARCE1;NDUFA9;NDUFA7;SMARCA2;ATP5F1D;MAPK13;NDUFAF6;RPS6KB1;NDUFAF7;NDUFAF5;NDUFAF2;GRB2;KRAS;NDUFAF1;COX20
Tryptophan metabolism	12/42	0.133130590433476	0.287977518313548	0	0	1.55906748466258	3.14374226226683	GCDH;IL4I1;HADHA;KYNU;AFMID;CAT;KYAT3;DLST;HADH;DLD;DHTKD1;ACAT1
Glyoxylate and dicarboxylate metabolism	9/30	0.142101932545672	0.303084541443566	0	0	1.67014643032299	3.25880749200572	MCEE;PCCA;SHMT2;SHMT1;AFMID;CAT;MMUT;DLD;ACAT1
Nicotinate and nicotinamide metabolism	9/30	0.142101932545672	0.303084541443566	0	0	1.67014643032299	3.25880749200572	NT5C;NT5C3A;BST1;PNP;NMRK1;NAMPT;NT5M;NADSYN1;NADK
Necroptosis	39/162	0.145917308843564	0.309060966647827	0	0	1.23680468524053	2.38049677156052	RNF31;CAMK2D;HMGB1;TNF;MAPK9;MAPK8;CASP8;TNFSF10;NLRP3;STAT6;DNM1L;JAK2;JAK3;CAMK2G;JAK1;ZBP1;IFNAR2;STAT5B;PARP4;PARP1;PARP2;STAT1;IFNGR2;PLA2G4C;STAT3;TNFRSF10A;TYK2;CFLAR;TICAM1;GLUD1;CYLD;CHMP2B;BCL2;BAX;VDAC1;RBCK1;PPIA;FTL;IFNAR1
mRNA surveillance pathway	23/91	0.154462763635679	0.324904433854359	0	0	1.31873480199166	2.4631357957087	UPF2;HBS1L;DAZAP1;RNGTT;EIF4A3;CPSF2;SMG7;SMG5;GSPT1;SRRM1;WDR33;PPP1CB;PNN;DDX39B;FIP1L1;PPP2R3C;MAGOH;PPP2R2D;SYMPK;ACIN1;RNPS1;PABPC1;PABPC1L
Prion diseases	10/35	0.161438466645324	0.337251591279616	0	0	1.55879323031641	2.84266400096378	STIP1;EGR1;MAP2K1;MAP2K2;CCL5;BAX;PRKACB;MAPK3;SOD1;C1QC
Amino sugar and nucleotide sugar metabolism	13/48	0.166407711208653	0.345267700126797	0	0	1.44760502139	2.59601094523877	HEXB;HK1;UGDH;GALE;GNPDA1;GNPDA2;FPGT;HKDC1;UAP1L1;PGM3;PGM2;NANS;GNE
Proteoglycans in cancer	47/201	0.169597924884392	0.346171493152613	0	0	1.19048637006558	2.11230947981525	ITGB1;CAMK2D;ROCK2;PXN;ITPR1;ITPR2;PIK3CD;PIK3R1;HIF1A;TNF;ACTB;ACTG1;PPP1CB;CDC42;CASP3;AKT3;PLCG2;AKT1;DROSHA;FLNB;RAC1;PRKACB;CAMK2G;EIF4B;MAPK3;SMAD2;MAP2K1;MAP2K2;PRKCB;PDPK1;STAT3;PLAUR;RRAS2;PRKCA;BRAF;PTPN11;PTK2;MAPK13;TIAM1;CTTN;RPS6KB1;PDCD4;CTNNB1;GRB2;KRAS;SOS2;CD44
RIG-I-like receptor signaling pathway	18/70	0.170369970016994	0.346171493152613	0	0	1.3493109250052	2.38798741860543	MAP3K1;ISG15;TNF;NFKB1;MAPK13;IKBKB;MAPK9;CYLD;MAPK8;MAVS;CASP8;TBK1;RNF125;IRF3;CASP10;TRAF6;IKBKE;ATG5
Ubiquinone and other terpenoid-quinone biosynthesis	4/11	0.170847184128903	0.346171493152613	0	0	2.22609425842343	3.93347690424104	VKORC1L1;NQO1;COQ2;COQ6
Vasopressin-regulated water reabsorption	12/44	0.172406031618632	0.346171493152613	0	0	1.46144171779141	2.56907268529649	DYNC2LI1;DYNC2H1;DYNC1LI2;RAB5C;CREB1;DCTN4;ARHGDIB;AQP3;PRKACB;RAB5A;RAB11A;RAB11B
Mismatch repair	7/23	0.173447852519925	0.346171493152613	0	0	1.70464154411765	2.98632450760634	PCNA;RFC4;MSH2;RPA1;RPA2;PMS2;MLH1
Gap junction	22/88	0.174644637842248	0.346171493152613	0	0	1.29946699466995	2.26757251828612	MAP3K2;GUCY1A1;MAP2K1;MAP2K2;PRKCB;TUBB;ITPR1;GNAI3;ITPR2;PRKCA;ADCY7;TUBA1C;TUBB6;TUBA1B;TUBB2A;CDK1;KRAS;GRB2;PRKACB;SOS2;MAP2K5;MAPK3
Pantothenate and CoA biosynthesis	6/19	0.175655476377025	0.346171493152613	0	0	1.7982017982018	3.12748781354416	PANK4;PANK2;PANK3;PPCS;BCAT1;COASY
Parathyroid hormone synthesis, secretion and action	26/106	0.175923217831656	0.346171493152613	0	0	1.26710785520808	2.20186300254174	ATF6B;ITPR1;GNAI3;ITPR2;ARRB1;GATA3;ARRB2;ADCY7;AKAP13;RXRA;GNA12;PDE4B;PRKACB;MAPK3;MEF2A;EGR1;MAP2K1;PRKCB;VDR;PRKCA;BRAF;RUNX2;CREB1;NACA;SP1;BCL2
DNA replication	10/36	0.184956327185062	0.361613331996436	0	0	1.49874530669233	2.52933586153204	PRIM2;RNASEH2B;PCNA;RNASEH1;RFC4;POLE2;RPA1;MCM3;RPA2;MCM5
Relaxin signaling pathway	31/130	0.193680771979373	0.374380743159921	0	0	1.22087243241089	2.00411579239539	ATF6B;GNAI3;PIK3CD;ARRB1;PIK3R1;ARRB2;ADCY7;MAPK9;GNG10;GNA15;MAPK8;AKT3;AKT1;PRKACB;MAPK3;SMAD2;MAP2K4;MAP2K1;JUN;MAP2K2;SMAD3;NOS3;PRKCA;NFKB1;TGFBR1;TGFBR2;MAPK13;CREB1;GRB2;KRAS;SOS2
Glycosphingolipid biosynthesis	12/45	0.193941499735304	0.374380743159921	0	0	1.41706636921361	2.3242704352318	B4GALT1;FUT7;GLB1;HEXB;NAGA;ST3GAL6;ST6GALNAC4;ABO;GBGT1;B4GALT4;ST3GAL3;ST6GALNAC6
Oxytocin signaling pathway	36/153	0.195503498673803	0.375022434562956	0	0	1.19977973150029	1.95825288724474	CAMK2D;ROCK2;ITPR1;GNAI3;ITPR2;PRKAG2;CALML4;ADCY7;ACTB;ACTG1;PIK3R5;CAMKK2;PPP1CB;TRPM2;PPP3CA;RGS2;PPP3R1;PPP3CC;PRKACB;CAMK2G;MAP2K5;KCNJ2;MAPK3;GUCY1A1;PRKAB2;MAP2K1;JUN;MAP2K2;PRKCB;NOS3;PLA2G4C;NFATC2;PRKCA;NFATC1;CACNA2D4;KRAS
Ras signaling pathway	53/232	0.200836750464557	0.382146689647401	0	0	1.1548513611952	1.85384003090058	CSF1;PIK3CD;CALML4;ETS1;IKBKB;RASSF1;TBK1;RASSF5;AKT3;AKT1;RAC1;PRKACB;MAP2K1;PLA2G12A;MAP2K2;RASA4B;PRKCB;PLA2G4C;FLT3LG;RRAS2;PRKCA;GAB2;TIAM1;ZAP70;RASA3;RASA4;RASA2;SOS2;EXOC2;ARF6;CSF1R;RAB5C;PIK3R1;PLA2G6;RASAL3;RASGRP2;RASGRP1;RASGRP3;CDC42;MAPK9;GNG10;MAPK8;PLCG2;RALGDS;PAK2;MAPK3;PTPN11;NFKB1;NF1;GRB2;KRAS;RAB5A;LAT
Bladder cancer	11/41	0.201723334535186	0.382146689647401	0	0	1.42879456983971	2.28729743379929	RB1;RASSF1;MAP2K1;RPS6KA5;MAP2K2;CDKN2A;CDK4;DAPK2;BRAF;KRAS;MAPK3
p53 signaling pathway	18/72	0.204450016403209	0.384921327178882	0	0	1.29917260588187	2.06234784582827	CD82;CDKN2A;TSC2;RCHY1;BBC3;COP1;CASP8;CCND2;RRM2B;CDK4;CASP3;PERP;ADGRB1;BCL2;CDK1;BAX;MDM4;ATR
Staphylococcus aureus infection	17/68	0.212999489381141	0.398557326756123	0	0	1.2990990990991	2.00901195153973	HLA-DRB5;ITGAM;SELPLG;ITGB2;ICAM1;HLA-DMA;FCGR3B;FCGR2A;HLA-DPB1;HLA-DRA;HLA-DOA;HLA-DOB;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1;C1QC
Huntington disease	44/193	0.230716585026398	0.429076575811289	0	0	1.1514076031653	1.68861435218217	NDUFB9;HDAC2;NDUFA11;NDUFA12;COX4I1;DCTN4;NDUFA10;ITPR1;NDUFB2;HTT;COX6A1;COX5A;BBC3;ATP5F1A;ATP5F1B;CASP8;POLR2A;SIN3A;CASP3;POLR2D;POLR2E;UQCRFS1;IFT57;POLR2J;AP2M1;POLR2J3;NDUFA9;NDUFA7;POLR2J2;SDHC;AP2B1;SDHA;ATP5F1D;SOD1;COX7A2L;CREB1;SP1;PPIF;TAF4B;BAX;VDAC1;PPARG;UQCRC2;DNAL4
Tight junction	39/170	0.233534363918845	0.431684733304532	0	0	1.16068626859367	1.68813233782132	ITGB1;PCNA;ROCK2;PRKAG2;CD1E;ACTB;MYL12A;ACTG1;MYL12B;CDC42;TUBA1C;MAPK9;TUBA1B;MAPK8;MICALL2;SYMPK;RAC1;PRKACB;RAB8A;MAP3K5;RAB8B;ACTR3;ACTR2;PRKAB2;JUN;MAP3K1;HSPA4;ACTN1;ARHGEF18;ACTN4;MPP5;RUNX1;TIAM1;DLG1;CTTN;CDK4;PPP2R2D;LLGL2;CRB3
Hedgehog signaling pathway	12/47	0.24034678961702	0.441601029115608	0	0	1.33592287467134	1.90458842685329	GRK3;CCND2;SMURF2;SMURF1;CUL3;CUL1;BCL2;ARRB1;ARRB2;PRKACB;CSNK1G2;CSNK1G1
Phospholipase D signaling pathway	34/148	0.249135283493855	0.455007553686382	0	0	1.16259127958064	1.61572195320348	AGPAT5;DGKD;LPAR2;PIK3CD;PIK3R1;ADCY7;AGPAT3;PIK3R5;CYTH4;AKT3;GNA12;PLCG2;AKT1;PTK2B;PIP5K1C;RALGDS;CYTH1;MAPK3;MAP2K1;MAP2K2;SYK;SPHK2;PLA2G4C;TSC2;RRAS2;PRKCA;PTPN11;GAB2;DNM2;GRB2;KRAS;SOS2;DGKH;ARF6
Selenocompound metabolism	5/17	0.2566672316141	0.465973247870837	0	0	1.62308100604279	2.20734935050805	TXNRD3;KYAT3;MTR;SCLY;SEPHS1
Notch signaling pathway	12/48	0.264993147728179	0.476154568978851	0	0	1.29873210633947	1.72478287640964	NOTCH2;NCOR2;HDAC2;APH1B;SNW1;MAML2;MFNG;DVL1;DVL2;NUMB;DTX2;CIR1
Fatty acid biosynthesis	4/13	0.266096389863473	0.476154568978851	0	0	1.73118894059379	2.29191527001291	ACSL1;ACSL6;ACSL5;ACSL3
Folate biosynthesis	7/26	0.271252967630452	0.476154568978851	0	0	1.43521671826625	1.87253218030252	CBR1;GCH1;FPGS;AKR1B1;GGH;PCBD1;GPHN
D-Glutamine and D-glutamate metabolism	2/5	0.271642278696132	0.476154568978851	0	0	2.59649122807018	3.38392712379382	GLUD1;DGLUCY
Neomycin, kanamycin and gentamicin biosynthesis	2/5	0.271642278696132	0.476154568978851	0	0	2.59649122807018	3.38392712379382	HKDC1;HK1
Phenylalanine, tyrosine and tryptophan biosynthesis	2/5	0.271642278696132	0.476154568978851	0	0	2.59649122807018	3.38392712379382	IL4I1;GOT2
Sulfur metabolism	3/9	0.273332490228743	0.476379482970096	0	0	1.94747796278159	2.52600805874167	TST;ETHE1;SQOR
Glycosaminoglycan biosynthesis	13/53	0.277025461404978	0.4800725325484	0	0	1.26625552282769	1.62542365779386	CSGALNACT1;B4GALT1;CHPF;B3GAT3;CSGALNACT2;XYLT2;HS2ST1;EXT1;EXT2;EXTL2;CHSY1;B4GALT4;ST3GAL3
Terpenoid backbone biosynthesis	6/22	0.285012099626756	0.49112254455458	0	0	1.46076329331046	1.83358462519576	NUS1;FNTB;PDSS2;PDSS1;ACAT1;DHDDS
beta-Alanine metabolism	8/31	0.29087933085387	0.498416830957474	0	0	1.35497830883529	1.6731905859384	HADHA;ALDH3B1;ABAT;ACADM;MLYCD;HIBCH;SRM;CNDP2
Focal adhesion	44/199	0.30382838164681	0.517696404481994	0	0	1.10641570855242	1.31806448215774	ITGB1;ROCK2;PXN;PIK3CD;PIK3R1;ACTB;MYL12A;ARHGAP35;MYL12B;ACTG1;PPP1CB;CDC42;MAPK9;MAPK8;CCND2;AKT3;AKT1;FLNB;PIP5K1C;RAC1;PAK2;MAPK3;JUN;MAP2K1;ITGA4;PRKCB;PDPK1;ACTN1;ITGA1;PRKCA;BRAF;ACTN4;PTK2;VAV1;DIAPH1;PARVG;COL6A2;RAPGEF1;BCL2;CTNNB1;GRB2;ITGA6;SOS2;CRK
Glycolysis / Gluconeogenesis	16/68	0.306595368677082	0.519508819147278	0	0	1.19879825406723	1.41725096590916	TPI1;ADPGK;PGAM1;ENO1;PDHB;HK1;LDHA;G6PC3;HKDC1;ALDH3B1;PGM2;GALM;ALDOA;DLD;GAPDH;PFKP
