Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
morphogenesis of a polarized epithelium (GO:0001738)	2/7	0.435237651541832	0.837286853898542	0	0	1.55769889840881	1.29579219040053	RAB10;FUZ
positive regulation of lymphocyte apoptotic process (GO:0070230)	2/7	0.435237651541832	0.837286853898542	0	0	1.55769889840881	1.29579219040053	PRELID1;CCL5
vascular endothelial growth factor signaling pathway (GO:0038084)	2/7	0.435237651541832	0.837286853898542	0	0	1.55769889840881	1.29579219040053	NUS1;MYO1C
negative regulation of nitrogen compound metabolic process (GO:0051172)	2/7	0.435237651541832	0.837286853898542	0	0	1.55769889840881	1.29579219040053	LILRB2;LDLR
positive regulation of macrophage migration (GO:1905523)	2/7	0.435237651541832	0.837286853898542	0	0	1.55769889840881	1.29579219040053	CSF1;CCL5
inositol phosphate dephosphorylation (GO:0046855)	2/7	0.435237651541832	0.837286853898542	0	0	1.55769889840881	1.29579219040053	INPP5A;IMPA1
regulation of high voltage-gated calcium channel activity (GO:1901841)	2/7	0.435237651541832	0.837286853898542	0	0	1.55769889840881	1.29579219040053	PDE4B;SRI
negative regulation of macrophage activation (GO:0043031)	2/7	0.435237651541832	0.837286853898542	0	0	1.55769889840881	1.29579219040053	ZC3H12A;LDLR
regulation of alpha-beta T cell differentiation (GO:0046637)	2/7	0.435237651541832	0.837286853898542	0	0	1.55769889840881	1.29579219040053	PNP;PRDM1
positive regulation of hemopoiesis (GO:1903708)	2/7	0.435237651541832	0.837286853898542	0	0	1.55769889840881	1.29579219040053	PDCD2;N4BP2L2
positive regulation of fatty acid beta-oxidation (GO:0032000)	2/7	0.435237651541832	0.837286853898542	0	0	1.55769889840881	1.29579219040053	ABCD2;PPARA
regulation of glucocorticoid receptor signaling pathway (GO:2000322)	2/7	0.435237651541832	0.837286853898542	0	0	1.55769889840881	1.29579219040053	CRY2;ARNTL
positive regulation of striated muscle contraction (GO:0045989)	2/7	0.435237651541832	0.837286853898542	0	0	1.55769889840881	1.29579219040053	RGS2;KCNQ1
positive regulation of neuroblast proliferation (GO:0002052)	2/7	0.435237651541832	0.837286853898542	0	0	1.55769889840881	1.29579219040053	CTNNB1;DISC1
regulation of toll-like receptor 3 signaling pathway (GO:0034139)	2/7	0.435237651541832	0.837286853898542	0	0	1.55769889840881	1.29579219040053	WDFY1;PTPN22
positive regulation of mRNA binding (GO:1902416)	2/7	0.435237651541832	0.837286853898542	0	0	1.55769889840881	1.29579219040053	CDK9;EIF3E
positive regulation of sequestering of triglyceride (GO:0010890)	2/7	0.435237651541832	0.837286853898542	0	0	1.55769889840881	1.29579219040053	FITM2;OSBPL11
V(D)J recombination (GO:0033151)	2/7	0.435237651541832	0.837286853898542	0	0	1.55769889840881	1.29579219040053	HMGB1;TCF3
positive regulation of cell migration by vascular endothelial growth factor signaling pathway (GO:0038089)	2/7	0.435237651541832	0.837286853898542	0	0	1.55769889840881	1.29579219040053	MYO1C;PRKD2
pharyngeal arch artery morphogenesis (GO:0061626)	2/7	0.435237651541832	0.837286853898542	0	0	1.55769889840881	1.29579219040053	BMPR2;BMPR1A
negative regulation of dendritic cell apoptotic process (GO:2000669)	2/7	0.435237651541832	0.837286853898542	0	0	1.55769889840881	1.29579219040053	CCR7;GAS6
positive regulation of ceramide biosynthetic process (GO:2000304)	2/7	0.435237651541832	0.837286853898542	0	0	1.55769889840881	1.29579219040053	TNF;NSMAF
regulation of NADP metabolic process (GO:1902031)	2/7	0.435237651541832	0.837286853898542	0	0	1.55769889840881	1.29579219040053	TIGAR;PGAM1
positive regulation of isomerase activity (GO:0010912)	2/7	0.435237651541832	0.837286853898542	0	0	1.55769889840881	1.29579219040053	PLSCR1;ITGAM
regulation of cell-cell adhesion mediated by integrin (GO:0033632)	2/7	0.435237651541832	0.837286853898542	0	0	1.55769889840881	1.29579219040053	CCL5;PIEZO1
negative regulation of T cell cytokine production (GO:0002725)	2/7	0.435237651541832	0.837286853898542	0	0	1.55769889840881	1.29579219040053	TBX21;XCL1
regulation of protein deubiquitination (GO:0090085)	2/7	0.435237651541832	0.837286853898542	0	0	1.55769889840881	1.29579219040053	ZC3H12A;TRIM21
regulation of microtubule binding (GO:1904526)	2/7	0.435237651541832	0.837286853898542	0	0	1.55769889840881	1.29579219040053	MAPRE1;GAS8
protein maturation by iron-sulfur cluster transfer (GO:0097428)	2/7	0.435237651541832	0.837286853898542	0	0	1.55769889840881	1.29579219040053	MMS19;ISCU
positive regulation of macrophage chemotaxis (GO:0010759)	2/7	0.435237651541832	0.837286853898542	0	0	1.55769889840881	1.29579219040053	CSF1;CCL5
fructose 1,6-bisphosphate metabolic process (GO:0030388)	2/7	0.435237651541832	0.837286853898542	0	0	1.55769889840881	1.29579219040053	TIGAR;ALDOA
spermidine metabolic process (GO:0008216)	2/7	0.435237651541832	0.837286853898542	0	0	1.55769889840881	1.29579219040053	AMD1;SRM
chitin catabolic process (GO:0006032)	2/7	0.435237651541832	0.837286853898542	0	0	1.55769889840881	1.29579219040053	CHID1;CTBS
T-helper 1 type immune response (GO:0042088)	2/7	0.435237651541832	0.837286853898542	0	0	1.55769889840881	1.29579219040053	LEF1;HMGB1
negative regulation of dendrite development (GO:2000171)	2/7	0.435237651541832	0.837286853898542	0	0	1.55769889840881	1.29579219040053	SRGAP2C;GORASP1
regulation of transcription involved in cell fate commitment (GO:0060850)	2/7	0.435237651541832	0.837286853898542	0	0	1.55769889840881	1.29579219040053	RORC;PPARG
malate metabolic process (GO:0006108)	2/7	0.435237651541832	0.837286853898542	0	0	1.55769889840881	1.29579219040053	FH;ME3
negative regulation of heart rate (GO:0010459)	2/7	0.435237651541832	0.837286853898542	0	0	1.55769889840881	1.29579219040053	FKBP1B;SRI
ER overload response (GO:0006983)	2/7	0.435237651541832	0.837286853898542	0	0	1.55769889840881	1.29579219040053	ATG10;TMCO1
regulation of relaxation of muscle (GO:1901077)	2/7	0.435237651541832	0.837286853898542	0	0	1.55769889840881	1.29579219040053	CAMK2D;SRI
membrane invagination (GO:0010324)	2/7	0.435237651541832	0.837286853898542	0	0	1.55769889840881	1.29579219040053	HGS;SMURF1
selenocysteine incorporation (GO:0001514)	2/7	0.435237651541832	0.837286853898542	0	0	1.55769889840881	1.29579219040053	EEFSEC;SELENOT
cellular phosphate ion homeostasis (GO:0030643)	2/7	0.435237651541832	0.837286853898542	0	0	1.55769889840881	1.29579219040053	GPCPD1;XPR1
regulation of cellular response to insulin stimulus (GO:1900076)	2/7	0.435237651541832	0.837286853898542	0	0	1.55769889840881	1.29579219040053	TSC2;NUCKS1
microglial cell activation (GO:0001774)	2/7	0.435237651541832	0.837286853898542	0	0	1.55769889840881	1.29579219040053	ITGAM;AIF1
cAMP catabolic process (GO:0006198)	2/7	0.435237651541832	0.837286853898542	0	0	1.55769889840881	1.29579219040053	PDE3B;PDE4B
negative regulation of cyclin-dependent protein serine/threonine kinase activity involved in G1/S transition of mitotic cell cycle (GO:0031658)	2/7	0.435237651541832	0.837286853898542	0	0	1.55769889840881	1.29579219040053	CDKN2A;CDK4
cellular response to gonadotropin stimulus (GO:0071371)	2/7	0.435237651541832	0.837286853898542	0	0	1.55769889840881	1.29579219040053	PAX8;SLC5A5
purine nucleotide biosynthetic process (GO:0006164)	2/7	0.435237651541832	0.837286853898542	0	0	1.55769889840881	1.29579219040053	ADSL;MTHFD1
cellular divalent inorganic anion homeostasis (GO:0072501)	2/7	0.435237651541832	0.837286853898542	0	0	1.55769889840881	1.29579219040053	GPCPD1;XPR1
negative regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway (GO:1901029)	2/7	0.435237651541832	0.837286853898542	0	0	1.55769889840881	1.29579219040053	SLC35F6;ACAA2
regulation of hormone biosynthetic process (GO:0046885)	2/7	0.435237651541832	0.837286853898542	0	0	1.55769889840881	1.29579219040053	EGR1;HIF1A
regulation of interleukin-13 production (GO:0032656)	2/7	0.435237651541832	0.837286853898542	0	0	1.55769889840881	1.29579219040053	LEF1;HLA-E
regulation of chromatin assembly or disassembly (GO:0001672)	2/7	0.435237651541832	0.837286853898542	0	0	1.55769889840881	1.29579219040053	MAP1S;TLK1
positive regulation of sphingolipid biosynthetic process (GO:0090154)	2/7	0.435237651541832	0.837286853898542	0	0	1.55769889840881	1.29579219040053	TNF;NSMAF
cellular trivalent inorganic anion homeostasis (GO:0072502)	2/7	0.435237651541832	0.837286853898542	0	0	1.55769889840881	1.29579219040053	GPCPD1;XPR1
regulation of mitochondrial fusion (GO:0010635)	2/7	0.435237651541832	0.837286853898542	0	0	1.55769889840881	1.29579219040053	OMA1;PLD6
regulation of MDA-5 signaling pathway (GO:0039533)	2/7	0.435237651541832	0.837286853898542	0	0	1.55769889840881	1.29579219040053	C1QBP;DDX60
regulation of cardiac muscle cell membrane potential (GO:0086036)	2/7	0.435237651541832	0.837286853898542	0	0	1.55769889840881	1.29579219040053	EHD3;SLC8B1
positive regulation of histone H3-K9 methylation (GO:0051574)	2/7	0.435237651541832	0.837286853898542	0	0	1.55769889840881	1.29579219040053	ZNF304;SIRT1
radial glial cell differentiation (GO:0060019)	2/7	0.435237651541832	0.837286853898542	0	0	1.55769889840881	1.29579219040053	LEF1;STAT3
bone cell development (GO:0098751)	2/7	0.435237651541832	0.837286853898542	0	0	1.55769889840881	1.29579219040053	MBD4;ANXA2
positive regulation of mast cell degranulation (GO:0043306)	2/7	0.435237651541832	0.837286853898542	0	0	1.55769889840881	1.29579219040053	SYK;GAB2
regulation of lymphocyte migration (GO:2000401)	2/7	0.435237651541832	0.837286853898542	0	0	1.55769889840881	1.29579219040053	STK10;SLC8B1
positive regulation of cellular senescence (GO:2000774)	2/7	0.435237651541832	0.837286853898542	0	0	1.55769889840881	1.29579219040053	CDKN2A;SIRT1
regulation of low-density lipoprotein particle clearance (GO:0010988)	2/7	0.435237651541832	0.837286853898542	0	0	1.55769889840881	1.29579219040053	HNRNPK;ANXA2
positive regulation of histone H4 acetylation (GO:0090240)	2/7	0.435237651541832	0.837286853898542	0	0	1.55769889840881	1.29579219040053	ARRB1;KAT7
negative regulation of type 2 immune response (GO:0002829)	2/7	0.435237651541832	0.837286853898542	0	0	1.55769889840881	1.29579219040053	ANXA1;TBX21
posttranslational protein targeting to endoplasmic reticulum membrane (GO:0006620)	2/7	0.435237651541832	0.837286853898542	0	0	1.55769889840881	1.29579219040053	SEC62;SEC63
nucleic acid transport (GO:0050657)	2/7	0.435237651541832	0.837286853898542	0	0	1.55769889840881	1.29579219040053	ATXN2;SIDT2
retrograde axonal transport (GO:0008090)	2/7	0.435237651541832	0.837286853898542	0	0	1.55769889840881	1.29579219040053	PAFAH1B1;SOD1
nuclear body organization (GO:0030575)	2/7	0.435237651541832	0.837286853898542	0	0	1.55769889840881	1.29579219040053	ETS1;PML
cellular response to leptin stimulus (GO:0044320)	2/7	0.435237651541832	0.837286853898542	0	0	1.55769889840881	1.29579219040053	STAT3;SIRT1
negative regulation of cellular process (GO:0048523)	111/534	0.43655561473681	0.839474384261919	0	0	1.02232187450947	0.847340752530004	CDA;APP;RIPOR2;TES;PDCD5;SIRPG;ADARB1;ENO1;ETS1;CCAR2;ADORA3;RPS6KA2;ARHGDIB;PLXNC1;ARID2;PDE8A;KCNH2;BNIP3L;MAP2K1;ACTN1;ADAM10;TSC2;RUNX3;ST7L;HGS;CSNK2B;ADGRB1;NUPR2;SRSF6;LRPAP1;CUL5;CCL3L1;CUL1;STK39;GATA3;PDS5B;RTN4;ZNF268;ATG5;LYN;CD164;APOBEC3F;SMAD3;BTN2A2;VDR;FUZ;IFNLR1;SMARCA2;HOPX;CNOT7;RGCC;BHLHE40;BCL2;PLXNB2;STRN;MDM4;ANP32B;CNOT8;COPS8;BTG2;BMPR2;PPP1R13B;PDE3B;AKR1B1;MIA3;ING1;TCHP;ING5;FLCN;WDR6;JAK2;NCK1;KLF10;ITGA1;SIRT1;CBFA2T3;SIRT2;NME1;RNF167;IRF1;TMBIM6;GAS8;VAMP3;BECN1;SP100;TP53I13;CAB39;ZBTB49;MALSU1;RBBP4;LMNA;MXI1;PTK2B;APBB1;VHL;BRD7;TP53I11;SUZ12;NPM1;CDKN2A;NOS3;PML;DCBLD2;CUL4A;APC;DNAJA3;ABI1;PDCD4;CTNNB1;CRLF3;SIPA1
regulation of endothelial cell migration (GO:0010594)	15/69	0.440980076872648	0.847631269914216	0	0	1.08184621261733	0.88576762513804	BCAS3;SP100;BMPR2;ROCK2;PDCD6;PTPRM;PRKCA;GATA3;ETS1;PTK2;ZC3H12A;ADGRB1;NF1;PTK2B;PRKD2
protein lipidation (GO:0006497)	27/127	0.443525631273624	0.852171349491789	0	0	1.05160344827586	0.854953272956981	PIGU;PGAP2;PIGO;PIGN;WDR45B;ZDHHC5;ZDHHC7;ZDHHC21;ZDHHC2;ZDHHC3;FCGR3B;ATG7;ATG5;ATG10;WIPI1;WIPI2;ZDHHC16;ZDHHC17;DPM1;BST1;ABHD17A;ATG4C;ATG4B;MPPE1;PIGL;RECK;PIGH
response to growth factor (GO:0070848)	6/26	0.444684693179851	0.852633765279169	0	0	1.16831658907131	0.946791850005125	STAT5B;RPS6KB1;TWF2;CTNNB1;CPNE3;MAP2K5
regulation of transcription regulatory region DNA binding (GO:2000677)	6/26	0.444684693179851	0.852633765279169	0	0	1.16831658907131	0.946791850005125	RB1;TRIM6;SIN3A;NSD1;TRAF6;GATA3
negative regulation of catalytic activity (GO:0043086)	6/26	0.444684693179851	0.852633765279169	0	0	1.16831658907131	0.946791850005125	GZMK;CLN3;OXA1L;CAND1;PHPT1;CCAR2
fat-soluble vitamin metabolic process (GO:0006775)	6/26	0.444684693179851	0.852633765279169	0	0	1.16831658907131	0.946791850005125	PIAS4;VKORC1L1;CBR1;UBIAD1;VDR;SUMO2
negative regulation of telomere maintenance via telomere lengthening (GO:1904357)	6/26	0.444684693179851	0.852633765279169	0	0	1.16831658907131	0.946791850005125	STN1;EXOSC10;PARP1;TNKS;TERF1;DCP2
wound healing (GO:0042060)	11/50	0.446905093565489	0.856537342828653	0	0	1.09844996351375	0.884701514736515	MACF1;SMAD3;JAML;SLC11A1;FUT10;SRF;C6ORF89;NF1;MIA3;TGFBR1;DCBLD2
endocytosis (GO:0006897)	55/263	0.447916742692856	0.858121964333569	0	0	1.02995149381868	0.827203385584687	DENND1C;LMBR1L;APP;DENND1B;WIPF2;DENND1A;PIK3C2A;RABEPK;DPYSL2;TOM1;CD36;RAC1;LDLRAP1;ANXA1;SLC11A1;NCOA3;RHOH;TSC2;ANXA11;VRK1;DNM2;CTTN;HEATR5B;PECAM1;RIN3;CD302;GAS6;CSNK1G2;CSNK1G1;SNX30;MESD;LRP8;TM9SF4;HSP90B1;CDC42;CLN3;SNX1;SNX2;PACSIN2;ATP6V1H;PIP5K1C;WASF1;LDLR;ATP9B;SNX5;PDLIM7;MAPK3;HIP1R;CDC7;ARHGAP27;SORL1;EHD1;HOOK2;RAB5A;LRP12
fat cell differentiation (GO:0045444)	12/55	0.45221512020477	0.863139699416543	0	0	1.08683121700671	0.862506300583024	BBS2;MBD4;TCF7L2;FAM120B;ERAP1;CBY1;BBS9;PPARG;OSBPL11;SENP2;SIRT1;BBS4
viral transcription (GO:0019083)	24/113	0.45296467198048	0.863139699416543	0	0	1.05024515565241	0.831732349352866	NUP214;RANBP2;CCNT2;NUP107;NUP210;NUP155;NUP133;RPL31;RPS8;RPL22;NUP153;AAAS;NUP50;RPS3;RPL13;NUP88;NUP54;NUP43;RPL15;RPL28;UBA52;RPL17;MON1B;NUP37
negative regulation of tumor necrosis factor superfamily cytokine production (GO:1903556)	7/31	0.453124032227015	0.863139699416543	0	0	1.13585580065359	0.899131399402252	NFKBIL1;ZC3H12A;PTPN22;TRIM27;LGALS9;GAS6;LILRA4
negative regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902042)	7/31	0.453124032227015	0.863139699416543	0	0	1.13585580065359	0.899131399402252	CASP8;NOS3;TNFSF10;TNFRSF10A;CFLAR;RFFL;ICAM1
cellular zinc ion homeostasis (GO:0006882)	7/31	0.453124032227015	0.863139699416543	0	0	1.13585580065359	0.899131399402252	SLC30A9;SLC30A5;SLC39A10;SLC39A13;ATP13A2;SLC39A14;SLC39A4
response to cadmium ion (GO:0046686)	7/31	0.453124032227015	0.863139699416543	0	0	1.13585580065359	0.899131399402252	MAPK9;MAPK8;JUN;DAXX;NCF1;AKT1;MAPK3
organonitrogen compound biosynthetic process (GO:1901566)	38/181	0.455138280752117	0.863139699416543	0	0	1.03497885172373	0.814687735248788	DPAGT1;HACD1;SLC44A1;MGST3;LPCAT1;BCL10;HACD2;PCSK5;GPHN;HACD4;SPTLC2;ALDH3B1;ESD;ASL;CEPT1;GSTM4;GSTK1;CERS4;CERS5;PCYT1A;CSNK2A1;GCH1;SPHK2;GOT2;SGPP2;NMRAL1;GLUD1;SLC25A15;VAPA;PRKD3;CSNK2B;ACER3;LPCAT2;PEMT;PRKD2;PPARG;CHPT1;CSNK1G2
positive regulation of protein binding (GO:0032092)	13/60	0.45698242521682	0.863139699416543	0	0	1.07718902432655	0.843557869206723	APP;TCF7L2;RIPK2;DERL1;HIP1R;NMD3;SPPL3;STK3;FKBP1A;TIAM1;TRIB3;B2M;RAN
fatty acid elongation (GO:0030497)	3/12	0.457043813262788	0.863139699416543	0	0	1.29807378387202	1.01636064653458	HACD1;HACD2;HACD4
negative regulation of metabolic process (GO:0009892)	3/12	0.457043813262788	0.863139699416543	0	0	1.29807378387202	1.01636064653458	GZMK;OXA1L;BTN2A2
oligodendrocyte development (GO:0014003)	3/12	0.457043813262788	0.863139699416543	0	0	1.29807378387202	1.01636064653458	PRDM8;EIF2B3;EIF2B2
positive regulation of T-helper 1 type immune response (GO:0002827)	3/12	0.457043813262788	0.863139699416543	0	0	1.29807378387202	1.01636064653458	ANXA1;SLC11A1;XCL1
nucleoside catabolic process (GO:0009164)	3/12	0.457043813262788	0.863139699416543	0	0	1.29807378387202	1.01636064653458	NT5C3A;NT5C;NT5M
regulation of interleukin-2 biosynthetic process (GO:0045076)	3/12	0.457043813262788	0.863139699416543	0	0	1.29807378387202	1.01636064653458	CD86;ZFP36;CD28
spliceosomal tri-snRNP complex assembly (GO:0000244)	3/12	0.457043813262788	0.863139699416543	0	0	1.29807378387202	1.01636064653458	SART3;USP4;PRPF8
regulation of establishment of endothelial barrier (GO:1903140)	3/12	0.457043813262788	0.863139699416543	0	0	1.29807378387202	1.01636064653458	IKBKB;ROCK2;TNF
positive regulation of pseudopodium assembly (GO:0031274)	3/12	0.457043813262788	0.863139699416543	0	0	1.29807378387202	1.01636064653458	CDC42;APC;CCR7
regulation of pseudopodium assembly (GO:0031272)	3/12	0.457043813262788	0.863139699416543	0	0	1.29807378387202	1.01636064653458	CDC42;APC;CCR7
regulation of blood vessel size (GO:0050880)	3/12	0.457043813262788	0.863139699416543	0	0	1.29807378387202	1.01636064653458	NOS3;UTS2;GCLM
establishment of protein localization to mitochondrial membrane (GO:0090151)	3/12	0.457043813262788	0.863139699416543	0	0	1.29807378387202	1.01636064653458	HSPA4;TIMM22;TOMM22
PERK-mediated unfolded protein response (GO:0036499)	3/12	0.457043813262788	0.863139699416543	0	0	1.29807378387202	1.01636064653458	CCL2;EIF2S1;NFE2L2
transcription from mitochondrial promoter (GO:0006390)	3/12	0.457043813262788	0.863139699416543	0	0	1.29807378387202	1.01636064653458	MTERF4;TFB2M;TEFM
endosome transport via multivesicular body sorting pathway (GO:0032509)	3/12	0.457043813262788	0.863139699416543	0	0	1.29807378387202	1.01636064653458	LEPROTL1;SNF8;LYST
negative regulation of fibroblast growth factor receptor signaling pathway (GO:0040037)	3/12	0.457043813262788	0.863139699416543	0	0	1.29807378387202	1.01636064653458	FUZ;GATA3;SULF2
negative regulation of interleukin-12 production (GO:0032695)	3/12	0.457043813262788	0.863139699416543	0	0	1.29807378387202	1.01636064653458	C1QBP;MEFV;JAK3
keratan sulfate catabolic process (GO:0042340)	3/12	0.457043813262788	0.863139699416543	0	0	1.29807378387202	1.01636064653458	GLB1;HEXB;GNS
DNA deamination (GO:0045006)	3/12	0.457043813262788	0.863139699416543	0	0	1.29807378387202	1.01636064653458	CDADC1;APOBEC3F;EXOSC3
positive regulation of vascular endothelial growth factor receptor signaling pathway (GO:0030949)	3/12	0.457043813262788	0.863139699416543	0	0	1.29807378387202	1.01636064653458	PRKCB;PRKD2;HIF1A
regulation of catabolic process (GO:0009894)	3/12	0.457043813262788	0.863139699416543	0	0	1.29807378387202	1.01636064653458	ITGB1;HGS;SNF8
positive regulation of SMAD protein import into nucleus (GO:0060391)	3/12	0.457043813262788	0.863139699416543	0	0	1.29807378387202	1.01636064653458	SMAD3;TGFBR1;BMPR1A
positive regulation of lyase activity (GO:0051349)	3/12	0.457043813262788	0.863139699416543	0	0	1.29807378387202	1.01636064653458	NOS3;NF1;FXN
histone H3-K9 demethylation (GO:0033169)	3/12	0.457043813262788	0.863139699416543	0	0	1.29807378387202	1.01636064653458	KDM4B;KDM4C;KDM1A
negative regulation of protein oligomerization (GO:0032460)	3/12	0.457043813262788	0.863139699416543	0	0	1.29807378387202	1.01636064653458	GBA;TMC8;SORL1
negative regulation of ATPase activity (GO:0032780)	3/12	0.457043813262788	0.863139699416543	0	0	1.29807378387202	1.01636064653458	OXA1L;PPIF;THADA
protein insertion into membrane (GO:0051205)	3/12	0.457043813262788	0.863139699416543	0	0	1.29807378387202	1.01636064653458	RTP4;MAIP1;GET4
calcium ion transmembrane import into cytosol (GO:0097553)	8/36	0.460041524596952	0.868094616739452	0	0	1.11266767064757	0.863918042465025	ERO1A;TRPM2;ITPR1;PLCG2;ATP2B4;ITPR2;XCL1;CCR7
zymogen activation (GO:0031638)	8/36	0.460041524596952	0.868094616739452	0	0	1.11266767064757	0.863918042465025	CYFIP2;CASP8;IFI16;RIPK2;PERP;CTSH;BAK1;TBC1D10A
regulation of cholesterol metabolic process (GO:0090181)	9/41	0.465892918572071	0.878421985382435	0	0	1.09527495095635	0.836570415800488	MBTPS1;ACADVL;SP1;NFYC;LDLRAP1;LSS;SREBF2;RAN;FDFT1
monocyte chemotaxis (GO:0002548)	9/41	0.465892918572071	0.878421985382435	0	0	1.09527495095635	0.836570415800488	CCL24;ANXA1;CCL3L1;CCL5;CCL3;CCL2;XCL1;TNFRSF11A;IL6R
regulation of actin cytoskeleton organization (GO:0032956)	16/75	0.46891029630618	0.878440718836294	0	0	1.05610165328137	0.799832033686318	CSF1R;ROCK2;TWF2;HIP1R;ARHGAP35;RHOBTB2;CDC42;TRPM2;BST1;CCDC88A;ARHGDIB;FSCN1;PTK2B;RICTOR;PHPT1;CRK
regulation of defense response (GO:0031347)	16/75	0.46891029630618	0.878440718836294	0	0	1.05610165328137	0.799832033686318	ANXA1;SETD6;ERAP1;PTPN22;SAMHD1;PSMA6;BST1;SBNO2;SHPK;IRF1;NLRP2;XCL1;NLRP3;NLRP1;JAK2;PIK3AP1
regulation of protein sumoylation (GO:0033233)	4/17	0.469309130270144	0.878440718836294	0	0	1.1982139829311	0.906441211061989	PIAS4;HDAC4;EGR1;CTNNB1
regulation of multicellular organism growth (GO:0040014)	4/17	0.469309130270144	0.878440718836294	0	0	1.1982139829311	0.906441211061989	BBS2;APP;STAT5B;SOD1
positive regulation of monocyte chemotaxis (GO:0090026)	4/17	0.469309130270144	0.878440718836294	0	0	1.1982139829311	0.906441211061989	CCL5;HMGB1;AIF1;PLA2G7
DNA packaging (GO:0006323)	4/17	0.469309130270144	0.878440718836294	0	0	1.1982139829311	0.906441211061989	CHAF1A;RBBP4;KAT6A;HAT1
histone H2A monoubiquitination (GO:0035518)	4/17	0.469309130270144	0.878440718836294	0	0	1.1982139829311	0.906441211061989	DDB1;KDM2B;PCGF3;SKP1
positive regulation of stem cell proliferation (GO:2000648)	4/17	0.469309130270144	0.878440718836294	0	0	1.1982139829311	0.906441211061989	CTNNB1;PDCD2;DISC1;N4BP2L2
negative regulation of cellular carbohydrate metabolic process (GO:0010677)	4/17	0.469309130270144	0.878440718836294	0	0	1.1982139829311	0.906441211061989	HDAC4;PLEK;PPARA;CBFA2T3
pharyngeal system development (GO:0060037)	4/17	0.469309130270144	0.878440718836294	0	0	1.1982139829311	0.906441211061989	BMPR2;GATA3;TGFBR1;BMPR1A
positive regulation of natural killer cell mediated cytotoxicity (GO:0045954)	4/17	0.469309130270144	0.878440718836294	0	0	1.1982139829311	0.906441211061989	AP1G1;CD226;RASGRP1;NECTIN2
nucleotide catabolic process (GO:0009166)	4/17	0.469309130270144	0.878440718836294	0	0	1.1982139829311	0.906441211061989	NT5C;PNP;NUDT1;SAMHD1
neurotrophin signaling pathway (GO:0038179)	4/17	0.469309130270144	0.878440718836294	0	0	1.1982139829311	0.906441211061989	ZFYVE27;KIDINS220;CASP3;RAPGEF1
viral entry into host cell (GO:0046718)	4/17	0.469309130270144	0.878440718836294	0	0	1.1982139829311	0.906441211061989	NPC1;WWP1;WWP2;GAS6
mitotic G2 DNA damage checkpoint (GO:0007095)	4/17	0.469309130270144	0.878440718836294	0	0	1.1982139829311	0.906441211061989	MUS81;DONSON;FOXN3;NOP53
positive regulation of protein processing (GO:0010954)	4/17	0.469309130270144	0.878440718836294	0	0	1.1982139829311	0.906441211061989	CLEC3B;RHBDD1;ADAM8;ENO1
positive regulation of interleukin-6 secretion (GO:2000778)	4/17	0.469309130270144	0.878440718836294	0	0	1.1982139829311	0.906441211061989	MAVS;MBP;HMGB1;LGALS9
N-terminal protein amino acid modification (GO:0031365)	4/17	0.469309130270144	0.878440718836294	0	0	1.1982139829311	0.906441211061989	METAP1D;NTMT1;NAA35;NAA15
positive regulation of protein localization to cell periphery (GO:1904377)	10/46	0.470960486870142	0.880821345709589	0	0	1.08174583708064	0.81453414921005	ITGB1;DLG1;PRKCH;PDPK1;EPB41L2;AKT1;RANGRF;PIK3R1;SPTBN1;ARF6
tRNA aminoacylation for protein translation (GO:0006418)	10/46	0.470960486870142	0.880821345709589	0	0	1.08174583708064	0.81453414921005	RARS2;AIMP1;AIMP2;AARS2;SARS2;NARS2;TARS2;FARSA;FARS2;WARS2
regulation of hydrolase activity (GO:0051336)	17/80	0.472293361926742	0.882958431761554	0	0	1.05085605085605	0.788304875601329	CAMK2D;STMN3;ADAP1;ARHGAP35;VAV1;PTK2;FGD2;SOD1;SYDE2;SNRNP70;TDG;NF1;PLXNB2;PLXNC1;CRK;TBC1D15;PAFAH1B1
NAD biosynthetic process (GO:0009435)	5/22	0.477723113971943	0.890956486563985	0	0	1.14534397786552	0.846093054695789	PNP;KYNU;NAMPT;NAXD;NADSYN1
C21-steroid hormone metabolic process (GO:0008207)	5/22	0.477723113971943	0.890956486563985	0	0	1.14534397786552	0.846093054695789	STARD3;STARD3NL;AKR1B1;AKR1C2;TSPO
ncRNA catabolic process (GO:0034661)	5/22	0.477723113971943	0.890956486563985	0	0	1.14534397786552	0.846093054695789	EXOSC10;EXOSC9;DIS3L;EXOSC3;EXOSC2
regulation of monocyte chemotaxis (GO:0090025)	5/22	0.477723113971943	0.890956486563985	0	0	1.14534397786552	0.846093054695789	LYN;CCL5;HMGB1;AIF1;PLA2G7
positive regulation of phosphatase activity (GO:0010922)	5/22	0.477723113971943	0.890956486563985	0	0	1.14534397786552	0.846093054695789	PPP1R15A;PTPA;ITGA1;PLEK;MTMR9
activation of phospholipase C activity (GO:0007202)	5/22	0.477723113971943	0.890956486563985	0	0	1.14534397786552	0.846093054695789	ITK;GNA15;TXK;LPAR2;S1PR4
