isoform	associated_gene	chrom	start	end
36a4f5ee-9dc6-41a0-96eb-3f48bac51f33	LSP1P4	chr2	91636687	91659972
7170a0cb-8943-4af2-9533-6de215f9c1cd	LSP1P4	chr2	91636687	91659972
17a77483-b439-4578-9381-c8b499cc53db	AC103563.8	chr2	95002966	95025957
3dfa1f3e-ac6c-4296-ba5d-ad54138c2523	novelGene_RP11-708D7.1_AS	chr2	95074885	95076250
2683494b-8b7f-475e-83ea-14933f76ce17	novelGene_RP11-708D7.1_AS	chr2	95074986	95076250
52343b89-1aa7-447c-be55-950a4a889e0e	novelGene_RP11-708D7.1_AS	chr2	95074986	95076250
d672af44-e737-4359-8255-1afd4d554a58	novelGene_RP11-708D7.1_AS	chr2	95074986	95076250
f2d7808d-6bb0-4883-ba2c-effc5cc4885c	RP11-440D17.3	chr2	95524973	95526720
2e534952-04c9-4b69-ad6f-7de6a81cfe49	FAHD2CP	chr2	96010550	96023380
44c1d423-b521-43b5-8030-6d89d0d10871	FAHD2CP	chr2	96010550	96023249
961457f7-6264-4f2c-a7e0-f3f5bf40d12a	FAHD2CP	chr2	96010550	96023380
9a394cc5-9846-483b-b710-70fc7d5ecbe4	FAHD2CP	chr2	96010550	96021834
05ae1b53-c356-435a-9722-1a5b444b7c5a	FAHD2CP	chr2	96010556	96023380
10b30d59-2767-464b-a43f-ea66897c818d	FAHD2CP	chr2	96010556	96023380
1372a45b-05a6-4f41-8829-1a752c9fa821	FAHD2CP	chr2	96010556	96023380
4af46869-0847-4c4e-867a-46759d07abe6	FAHD2CP	chr2	96010556	96023380
6183ce49-3283-46b6-9717-e1c4520a5557	FAHD2CP	chr2	96010556	96023380
7a21f3bb-3c3e-46e7-82da-e19b48d240d0	FAHD2CP	chr2	96010556	96023380
8896e3da-7d34-4937-9efc-56dd6ffa3c90	FAHD2CP	chr2	96010556	96021834
ENST00000443258.7	FAHD2CP	chr2	96010556	96023380
ENST00000467292.6	FAHD2CP	chr2	96010556	96023380
abb28204-f4a3-4500-872c-65e5269da700	FAHD2CP	chr2	96010556	96023380
afba3870-99d7-4b4f-a771-0f7fb71eb754	FAHD2CP	chr2	96010556	96023380
cc9de40c-62af-4848-bc8b-6821464ecbb9	FAHD2CP	chr2	96010556	96021834
dbca35c0-fbf3-44b6-a241-576da2bbf579	FAHD2CP	chr2	96010556	96023380
e3dd6922-a512-4891-83d5-6bf594388c21	FAHD2CP	chr2	96010556	96023380
01a09ced-f402-47a8-979d-9d03addca2b2	STARD7-AS1	chr2	96208402	96252988
3f67a038-0399-4441-a068-5049aa52717b	STARD7-AS1	chr2	96208402	96242604
4fc6c466-2592-47e0-812a-acc9fe1b6177	STARD7-AS1	chr2	96208402	96246088
ENST00000432267.3	STARD7-AS1	chr2	96208402	96242604
bb8850f6-6b11-45d1-9b86-c1830c15982a	STARD7-AS1	chr2	96208402	96246088
bde023f0-c2f2-4c38-a133-34651e20a11e	STARD7-AS1	chr2	96208402	96243353
cede5239-a16f-4a73-a632-07715fe6bdec	STARD7-AS1	chr2	96208402	96242604
91f1486b-bf9f-4c1c-8583-aea96c85e8d4	STARD7-AS1	chr2	96208406	96228621
ENST00000446816.1	STARD7-AS1	chr2	96208406	96242604
ENST00000666290.1	STARD7-AS1	chr2	96208406	96242604
c15806ee-fca1-4343-94e3-0d9311c08418	STARD7-AS1	chr2	96208406	96242604
8b849928-4dad-4596-8796-973d55b51dd9	AC021188.4	chr2	96300425	96321888
4e7a8852-cda4-4b2a-93d4-21238efb5293	AC021188.4	chr2	96307262	96321888
8834d007-c3ff-45df-bfff-6b3a425e2753	AC021188.4	chr2	96312424	96321888
4acf2e5f-5324-4464-96b8-68b68df443f1	AC021188.4	chr2	96316746	96321888
3ef13d89-19d8-4072-8171-68f5a6baeb1f	novelGene_NEURL3_AS	chr2	96486233	96502132
449a0a3e-09ad-4ec5-92a1-4f537ca7a757	novelGene_RP11-353K11.2_AS	chr2	96910797	96913910
33ca1dcf-4a24-40bf-b579-41a3df1c3e20	novelGene_3394	chr2	97709968	97713441
2eb306bf-26fc-45d6-987f-9349574dad2f	novelGene_3397	chr2	98731280	98741153
ab25d1ef-68c0-4fa3-a0f9-4447891e9cf7	novelGene_3398	chr2	98731280	98751613
29673b56-fac6-4642-9dac-b1a7e185312e	LYG1_TXNDC9	chr2	99284237	99336336
60a8984f-8dab-41a8-a5cc-c523969d821c	LYG1_TXNDC9	chr2	99284237	99336336
7c84a7b8-3873-4201-b027-5e587fc188bb	LYG1_TXNDC9	chr2	99284237	99336336
90da945e-5526-42ea-888f-0a8a18871efd	LYG1_TXNDC9	chr2	99284237	99336336
047c0dd5-b8c2-46a0-9402-93a54e545136	LYG1_TXNDC9	chr2	99302643	99336336
3c157b64-4ddf-48fd-b505-462ebce15204	LINC01918	chr2	105143904	105145424
537c47da-0a6a-478e-a4a9-44d4c18fa6ac	C2orf49-DT	chr2	105334026	105337475
481dae2b-6a75-4c84-9e73-e3594ac6a91a	novelGene_SRSF3P4_AS	chr2	106194542	106255306
49ee9bdb-f4c9-4854-8953-15a41fdcbf69	GCC2-AS1	chr2	108499181	108534196
7dcb8000-c6e1-407c-aa3a-3a96540ec8af	GCC2-AS1	chr2	108505230	108534196
ENST00000656760.1	MIR4435-2HG	chr2	111196998	111495048
ENST00000662335.1	MIR4435-2HG	chr2	111196998	111495048
ENST00000439362.6	MIR4435-2HG	chr2	111207772	111495048
3f21f4d3-cfdb-4566-a221-be36ff56e09d	MIR4435-2HG	chr2	111207775	111495048
6ed7d132-b94a-4dee-abdd-5b336cd9b202	MIR4435-2HG	chr2	111207775	111495048
ENST00000653568.1	MIR4435-2HG	chr2	111207775	111495048
ENST00000654473.1	MIR4435-2HG	chr2	111207775	111495048
ENST00000658936.1	MIR4435-2HG	chr2	111207775	111495048
ENST00000659079.1	MIR4435-2HG	chr2	111207775	111495048
ENST00000659933.1	MIR4435-2HG	chr2	111207775	111495048
ENST00000664009.1	MIR4435-2HG	chr2	111207775	111495048
ENST00000666144.1	MIR4435-2HG	chr2	111207775	111495048
ENST00000670295.1	MIR4435-2HG	chr2	111207775	111495048
ENST00000656416.1	MIR4435-2HG	chr2	111246225	111495048
ef5b4736-ecd5-43ad-80e3-45276dd58ab5-1	MIR4435-2HG	chr2	111247351	111495048
ENST00000444301.5	MIR4435-2HG	chr2	111314105	111495048
4e160d2e-c849-44b5-90ff-d064899842f8	MIR4435-2HG	chr2	111321432	111495048
915f5a9b-9005-4b28-8e6e-6423cc62a460	MIR4435-2HG	chr2	111321432	111495048
b0ae073b-81ee-4445-82bd-b6168b3b8fbe	MIR4435-2HG	chr2	111321432	111495048
8d82e543-15ca-4fa7-a478-75d5098e92b9	MIR4435-2HG	chr2	111343570	111495048
969bdce9-d277-49c9-b4b2-2ad0374d3877	MIR4435-2HG	chr2	111343570	111495048
97a7d1f1-fb61-4d1d-8b28-709eb012b518	MIR4435-2HG	chr2	111343570	111495097
de418530-681c-46a9-b09b-507923c48f3f	novelGene_MIR4435-2HG_AS	chr2	111419046	111425982
2905344f-e48c-4eab-8bc3-ce28da4b7f40	MIR4435-2HG	chr2	111426251	111495048
5782b3ba-48ff-4e7a-b498-e7064ee94d63	MIR4435-2HG	chr2	111429311	111495097
662811b1-a442-42c9-a0ae-83541e8ab5d0	MIR4435-2HG	chr2	111429313	111495048
742ab594-7306-4441-adbd-7cfdffcace74	MIR4435-2HG	chr2	111429313	111495048
9f538da4-bd8b-48fd-82df-c38eb1eecada	MIR4435-2HG	chr2	111429313	111495048
ENST00000419736.5	MIR4435-2HG	chr2	111429313	111495048
ecad8d8b-b542-4624-bb33-7251be57fbc5	MIR4435-2HG	chr2	111429313	111495097
88359493-7769-4085-b3c4-2a020747c3ec	MIR4435-2HG	chr2	111471643	111495048
ENST00000673668.1	MIR4435-2HG	chr2	111491942	111495048
100130b5-c28a-41f7-b9b7-dd9042949c33	FBLN7_RP11-399B17.2	chr2	112181776	112243821
37222e49-50a0-4947-991c-9b36d0053f4b	FBLN7_RP11-399B17.2	chr2	112181776	112243821
0f204b1a-461f-403f-be95-819e30888243	FBLN7_RP11-399B17.2	chr2	112181798	112243821
7f01f001-cfd8-4533-b95f-a83c206666ad	FBLN7_RP11-399B17.2	chr2	112181798	112243821
02aa078a-ec63-489a-bc5a-7abea29dc380	CHCHD5_AC012442.6	chr2	112584440	112614961
cff92ec8-546f-488e-8ae0-895505cae1bc	CHCHD5_AC012442.6	chr2	112584440	112593445
da3a6eb8-d648-457b-b0e5-a880c2f5c6df	CHCHD5_AC012442.6	chr2	112584440	112615424
de476872-82f9-4360-89fc-3a296e62c742	CHCHD5_AC012442.6	chr2	112584440	112592176
3d8a7a24-aafc-44dd-bace-b6a0235bb1df	CHCHD5_AC012442.6	chr2	112584594	112602435
ENST00000661604.1	AC079922.3	chr2	112641831	112645690
453af287-e3ae-4e34-8b62-ea9e95706a60	PAX8-AS1	chr2	113235529	113240825
1a0bbb7c-4481-453d-8be5-3857f39833e5	PAX8-AS1	chr2	113235535	113240825
1d4d8dfb-e585-413f-b13f-898853fefcfc	PAX8-AS1	chr2	113235535	113240825
3d7c5165-daeb-45d5-9585-612615dbca3f	PAX8-AS1	chr2	113235535	113266973
4bfcaa0f-a2fb-40b5-b26f-d65a4f38cb49	PAX8-AS1	chr2	113235535	113255534
54c828cb-5d14-43b1-8752-170d2a2cfdac	PAX8-AS1	chr2	113235535	113238937
6ce06834-a31c-4402-87df-d4c66afe5ada	PAX8-AS1	chr2	113235535	113240825
956a5f35-cdfc-405f-b625-c460b561883a	PAX8-AS1	chr2	113235535	113240825
ENST00000653055.1	PAX8-AS1	chr2	113235535	113266973
ENST00000661674.1	PAX8-AS1	chr2	113235535	113266973
a526f317-d97d-4067-9454-5a8fcf831e3a	PAX8-AS1	chr2	113235535	113266973
b9a89d48-fb97-4ef9-aaf4-5222c1ae2ec4	PAX8-AS1	chr2	113235535	113240825
da4629fb-2506-4924-9026-53e4d7727281	PAX8-AS1	chr2	113235535	113240825
e1746049-2bb3-42d8-a3aa-649f8b9a3d0b	PAX8-AS1	chr2	113235535	113240825
f06c16fe-1db0-4534-94bc-f6c82b45cbcb	PAX8-AS1	chr2	113235535	113240825
f2d4710b-3618-4ba2-be9a-cc57232962c4	PAX8-AS1	chr2	113235535	113240825
2cdc57dc-58c1-4720-8df3-7287681e4490	PAX8-AS1	chr2	113235736	113266973
4f12c169-008a-40e9-a683-a7d8edb4a75b	PAX8-AS1	chr2	113235736	113256011
5c8db363-c7b4-424d-b23e-37d98d6b68fd	WASH2P	chr2	113583630	113590352
b5a297b7-9a28-4640-8e79-018fe8b209f8	WASH2P	chr2	113584092	113599043
03e384a5-1c50-4ed0-a744-f66444278cb1	WASH2P	chr2	113584097	113599043
1e2ddcbc-d2f2-494a-bfcd-71b36ff1c608	WASH2P	chr2	113584097	113599043
d1941cc3-f1f3-4bca-9f2b-4396dee398db	WASH2P	chr2	113584097	113590352
fbc34819-f8e9-4a8f-87ab-22c4e56b5530	WASH2P	chr2	113584097	113599043
09f1c8a9-193c-4081-b486-92c51219f112	RPL23AP7	chr2	113609684	113627090
eb64d5fd-460c-4e7e-b7ae-c2f82b65373e-1	RPL23AP7	chr2	113611471	113627090
07b7d5e1-714b-4d3a-8eba-12538aeeadba	RPL23AP7	chr2	113611683	113627090
2beb3099-23d4-4e51-996c-781128e0fdef	RPL23AP7	chr2	113611683	113627090
4f02089b-99d8-4ce5-8bdc-bf5bf5221807	RPL23AP7	chr2	113611683	113627090
9fc9ec8c-367b-4f69-9bef-7fd67abc6ef1	RPL23AP7	chr2	113611683	113627090
ENST00000391616.3	RPL23AP7	chr2	113611683	113627090
ENST00000416673.6	RPL23AP7	chr2	113611683	113627090
a00f3f53-f3c5-4c7c-896d-5ae71e309e35	RPL23AP7	chr2	113611683	113627090
e491f8c5-f2a8-41a6-8c3f-563cc4a5154d	RPL23AP7	chr2	113611683	113627090
415bcef5-bb01-4ece-ab84-00c35a3a7b90	RPL23AP7	chr2	113621559	113627090
ee3579fd-c9c7-4e2a-9296-93cb086b364d	RPL23AP7	chr2	113621559	113627090
0cde7111-6034-41b7-9a55-9e87925dfdf3	RPL23AP7	chr2	113621724	113627090
555bf13a-f328-4eaf-bfe0-910fbf2ee781	RPL23AP7	chr2	113621724	113627090
5daee161-371d-49b0-b20c-2d735cdeb9dc	RPL23AP7	chr2	113621724	113627090
718ae9bf-1aeb-4adf-993b-7b6cb3114737	RPL23AP7	chr2	113621724	113627090
d7eab5ba-a54a-474a-94c8-0749a666979b	RPL23AP7	chr2	113621724	113627090
dce43242-0009-4351-96a0-6416b4c0f924	RPL23AP7	chr2	113621724	113627090
062dc526-3e59-4f90-b15b-26496420048b	RPL23AP7	chr2	113621725	113627090
53e5e5a2-4350-4b69-9c03-eaf1bc6bb78e	RPL23AP7	chr2	113621725	113627090
570623ee-b3f3-464a-9662-987e235a4e2e	RPL23AP7	chr2	113621725	113627090
0335251b-4c1c-4457-97e5-f9e0b0397fb5	RPL23AP7	chr2	113621732	113627090
0d7e7afa-438b-4807-b8e9-e1194e67913f	RPL23AP7	chr2	113621732	113627090
549a380b-adf5-4045-bdbc-4e8c373c9a11	RPL23AP7	chr2	113621732	113627090
8a115882-0186-4fb4-8f22-a42c23a3dfe2	RPL23AP7	chr2	113621732	113627090
cab24ef3-e001-4018-9ab4-7c8ff297d816	RPL23AP7	chr2	113621732	113627090
2b72c5a4-de02-4244-95af-00758c1861f2	AC104653.1_AC024704.2	chr2	113821739	113863301
43900239-51ad-4e89-b488-bba1a63e6554	ACTR3_LINC01191	chr2	113890097	114007302
5b0bcb6c-a52c-47ec-bc3a-3f0c5943c94b	novelGene_3424	chr2	119281133	119282778
a71e9545-e951-4ee8-b5f9-8e384a6f1cb9	novelGene_3426	chr2	119728039	119759799
876c1518-101f-412b-95d2-94215c064f32	TSN_LINC01823	chr2	121755658	121795039
0431d91f-5903-4db5-be9d-013f828a80df	MAP3K2-DT	chr2	127387449	127389406
40e87740-3e75-4179-9d71-a846f4d8a45e	MAP3K2-DT	chr2	127388241	127389406
ENST00000654207.1	MAP3K2-DT	chr2	127388241	127389406
ENST00000654347.1	MAP3K2-DT	chr2	127388241	127389406
bbd8d4cc-1589-46b3-b5c6-2b064eed4056	MAP3K2-DT	chr2	127388626	127389406
2990e0b6-91d6-4dd5-8bf6-235c6345e615	novelGene_3435	chr2	127411555	127416444
9567393d-e785-49b0-93a0-c8431a043694	novelGene_3436	chr2	127411555	127416444
ENST00000409698.1	POLR2D_RPS26P19	chr2	127846277	127858117
ENST00000487079.1	POLR2D_RPS26P19	chr2	127846698	127858117
0fafa93a-4725-4eee-aa69-8b82c1e69351	AC018804.6_MZT2B	chr2	130182261	130204704
26856c71-bb86-4995-89b4-e5721c0a3cd3	AC018804.6_MZT2B	chr2	130182261	130204704
0484b4be-65a1-48ad-821c-fd46841437f0	RP11-109E12.1_MZT2A	chr2	131461820	131492387
d47032e5-84b9-4100-8f1d-2045e3ef0257	SMPD4BP	chr2	131492920	131521573
7cdc196d-aef9-407d-b8b1-2cb68691075d	SMPD4BP	chr2	131492954	131521573
5412d655-e021-42e5-a7ec-be6116f74162	SMPD4BP	chr2	131493055	131521573
96f99832-4064-480d-abea-ef6ba343344c	SMPD4BP	chr2	131493055	131506952
3c7d2e6b-a5a1-4088-b4c2-7f942b41d9f8	SMPD4BP	chr2	131493075	131521573
9ea8ec9d-d792-41fb-a232-d1f7ef4bdd19	SMPD4BP	chr2	131493075	131521573
0e94b6c3-b21d-406c-ab49-48608006ab5b	SMPD4BP	chr2	131493083	131521573
4a4d45f5-6c5f-4a8f-8ced-62019247276c	SMPD4BP	chr2	131493083	131506788
33e91585-864c-484d-8978-4616e51764f5	SMPD4BP	chr2	131493091	131521573
3eff152a-7a0a-4039-ac70-9239a6a4cc55	SMPD4BP	chr2	131493091	131508635
9d677de0-ea8a-412b-8fda-35df32554a19	SMPD4BP	chr2	131493091	131521573
ENST00000438378.2	SMPD4BP	chr2	131493091	131521573
d197635d-a49b-4d7a-88db-544594a4f284	C2orf27A_NBEAP2	chr2	131682480	131722804
047c3803-31e6-454e-80c0-6a481d944c68	C2orf27A_NBEAP2	chr2	131682490	131722938
0e013454-08ab-421a-835d-2bafd25052d0	C2orf27A_NBEAP2	chr2	131682490	131723045
1527e9ba-ae3f-4e1a-8a88-fc7db9be7e15	C2orf27A_NBEAP2	chr2	131682490	131723045
27589847-896d-4ea9-a770-ebd2932c0847	C2orf27A	chr2	131682490	131752157
317ed28b-5616-42e0-9f2a-f57a3f62650c	C2orf27A	chr2	131682490	131767404
338f5b78-9fcd-4c60-afdd-23a6b0ad0d47	C2orf27A	chr2	131682490	131722938
38045672-c2c0-4ce8-9f9a-030ed8abce8e	C2orf27A_NBEAP2	chr2	131682490	131722938
3b0e1839-7651-43bb-9b72-21961e42de63	C2orf27A	chr2	131682490	131724489
5ae4141d-5743-4292-aa07-9b1f0702fc36	C2orf27A	chr2	131682490	131753750
9478bced-631e-4529-8f64-7b4e9e83dadc	C2orf27A	chr2	131682490	131773751
ENST00000666411.1	C2orf27A	chr2	131682490	131698401
ab698346-d3e5-4181-8d90-ac7fc3892200	C2orf27A	chr2	131682490	131722804
ab698346-d3e5-4181-8d90-ac7fc3892200-1	C2orf27A	chr2	131682490	131722938
b544e976-41b2-40b0-baed-d32ba180aede	C2orf27A	chr2	131682490	131767404
f1900b72-947e-44d7-ba2d-77aa1deb9db0	C2orf27A_NBEAP2	chr2	131682490	131722938
ad262335-3f9a-46bc-beed-358b2f890755	CCNT2-AS1	chr2	134866331	134918678
1d0013bd-74b9-4993-8a62-e4529916b652	CCNT2-AS1	chr2	134867447	134918678
ENST00000413962.5	CCNT2-AS1	chr2	134867450	134918678
e024db12-d108-4db8-ad8f-2342eddf307c	CCNT2-AS1	chr2	134867450	134918678
2a617d5b-58d5-40e6-be13-95bce8e34509	novelGene_MAP3K19_AS	chr2	134975813	134999452
a3356b86-723c-404c-9c61-0a93c92ea751	novelGene_MAP3K19_AS	chr2	134975813	134998525
f4b36d14-ae84-4ba0-ab16-10a516c49fa3-1	novelGene_MAP3K19_AS	chr2	134975845	134999452
078a1486-959a-4de6-93f5-094d54b77c4e	LCT-AS1	chr2	135820190	135823087
215926a2-72b1-41e7-87d7-c24025e5b9f6	LCT-AS1	chr2	135820190	135829548
3bc5c6a9-3129-40aa-a137-ed1d35f63ddd	LCT-AS1	chr2	135820190	135829548
3f76475a-a02c-42e7-a9ab-862cbc4d4c83	LCT-AS1	chr2	135820190	135823087
4199ca0b-75d0-4289-abbc-3ff3225d2542	LCT-AS1	chr2	135820190	135823087
5be6d691-bfdf-4d20-96a6-803bb89c21c7	LCT-AS1	chr2	135820190	135823087
6349641a-a67b-480b-96f5-748c6702cb79	LCT-AS1	chr2	135820190	135823087
7047469b-d5fa-4568-8966-faf49e5e32fc	LCT-AS1	chr2	135820190	135823087
7dec40a7-bc59-4909-890c-deb8b30fa6af	LCT-AS1	chr2	135820190	135832238
b92ce2c2-bcb9-43d3-a620-b22ddbafdbda	LCT-AS1	chr2	135820190	135823087
c54bf020-2bf8-41de-9e79-028c243fa05e	LCT-AS1	chr2	135820190	135823087
ebbb377f-44d2-4e56-8104-53ad84408275	LCT-AS1	chr2	135820190	135829548
a9c275ba-8bee-4f42-9bbd-4ab960e381ac	LCT-AS1	chr2	135820297	135823087
b700e9bd-9d12-432f-9993-33db83c96ea1	LCT-AS1	chr2	135820297	135832238
cf98f9ea-ed16-4e63-ba1a-cfa2755ff24a	LCT-AS1	chr2	135820297	135829548
658deadb-597c-45de-8d61-443cd985de45	LCT-AS1	chr2	135820451	135825055
88a21768-cf04-411d-9c30-5a8876141a3d	LCT-AS1	chr2	135820451	135823087
58c805a0-e1b5-4915-a3d5-a213e1ca651f	DARS1-AS1	chr2	135985175	136001844
834bccb0-dc41-4e7a-92b8-f51c7adb7e48	DARS1-AS1	chr2	135985175	136017312
ENST00000438432.5	DARS1-AS1	chr2	135985175	136007757
e29883a8-91d6-40df-b0e3-0be7805ffb14	DARS1-AS1	chr2	135985175	136005236
ee24704f-2055-45c2-8998-26f26cb432f8	DARS1-AS1	chr2	135985175	135986100
413b0682-5224-450f-948f-a916f5402547	novelGene_3458	chr2	136324015	136327455
9853458b-65fd-47ad-9425-b65318bedeb2	ARHGAP15_AC079584.3	chr2	143247289	143768352
29e20cdd-78cb-4545-aae7-85d45626df43	MMADHC-DT	chr2	149587343	149594535
c4be18fc-695b-4521-b1b5-d7a1d631c9e3	novelGene_NR4A2_AS	chr2	156341827	156367455
4d2f3dbd-4e43-4e6c-9094-7d0eb9025bd7	novelGene_NR4A2_AS	chr2	156341858	156367455
d500560e-cf8b-478a-8bfe-c4bb55a4b7f0	novelGene_NR4A2_AS	chr2	156341858	156367455
80ecb7dc-b491-4ab2-a137-cc0dbde9de82	AC009961.3_BAZ2B	chr2	159398842	159712456
a480d147-7ecc-4311-a8b8-970160fdef76	AC009961.3_BAZ2B	chr2	159404371	159712456
9ea1391b-a937-41e1-9ad4-8ee7367d1cfe	AC009961.3_BAZ2B	chr2	159437394	159712456
ed900100-f28a-4484-9f6b-7895f6d88fea	AC009961.3_BAZ2B	chr2	159475279	159712456
0080b69b-3d25-4d3f-ab4a-22cd56ace268	AC009961.3_BAZ2B	chr2	159555090	159712456
11326328-642f-48ba-a269-75c4c10d5ea0	AC009961.3_BAZ2B	chr2	159555090	159712456
2ac31aa7-0350-4bdb-ba5f-4bb00836a91d	AC009961.3_BAZ2B	chr2	159555090	159712456
bb6c62d0-5633-4f9d-a425-1e5926656a54	AC009961.3_BAZ2B	chr2	159555090	159712456
bdd971dc-07cb-4aec-b783-e36768c2d83e	AC009961.3_BAZ2B	chr2	159555090	159712456
eccacc5c-117c-4c9d-a9b1-97774475fa46	AC009961.3_BAZ2B	chr2	159555090	159712456
7f8eeb0e-9e0d-4d6c-ba58-1b7d9d536c64	AC009961.3_BAZ2B	chr2	159555257	159712456
fe804996-a5c1-435c-a040-80784db29ec6	AC009961.3_BAZ2B	chr2	159555442	159712456
4c06c0d2-5dc9-4515-898b-6cb3a2bb29ff	AC009506.1	chr2	159615295	159617082
ENST00000418474.1	AC009506.1	chr2	159615295	159617082
2a9a7939-511b-4e75-8e8c-c44150a6ce6a	AC009961.3	chr2	159668580	159712456
e174bcd1-19d4-4b85-9c4e-265842c9dda7	AC009961.3	chr2	159668580	159712456
ENST00000607836.1	AC009961.3	chr2	159695190	159712456
f42413a5-1ec1-4796-8cb7-d994932c3687	AC009961.3	chr2	159698997	159712456
6a2851c4-42aa-4867-8b5d-24b185d63b2f	RP11-357L2.2	chr2	159796135	159798208
956cac06-12e9-4db0-bcb3-3799b02048ad	novelGene_RP11-357L2.2_AS	chr2	159797708	159799267
c6ac713c-db1f-4dc6-9da2-94c7ab2571c4	novelGene_RP11-357L2.2_AS	chr2	159797708	159799868
1740c51e-c116-40cf-8d55-10134b841d16	DPP4-DT	chr2	162073596	162077911
f4df48f4-6ec2-4d84-a65b-de0f91fb2748	DPP4-DT	chr2	162073596	162077911
07b7da4d-815d-4dfd-b0d5-165a6945ea6a	DPP4-DT	chr2	162074003	162077911
240c5ca6-846d-4cad-88bf-2e34f44f9c16	AC013463.2	chr2	164840745	165130426
34ecf31b-3260-40c2-bca0-04022331b880	AC013463.2	chr2	164840745	164920299
88379e2e-971c-45de-b70b-549c5c4cfbbf	AC013463.2	chr2	164840745	164963093
858986f2-1b86-4bf5-b7b6-40796d52373b	AC009495.2	chr2	165794850	165811861
9c372aaf-de4c-49c6-9bce-cbc6e8e538f4	AC009495.2	chr2	165794850	165811861
ENST00000425688.1	AC009495.2	chr2	165794850	165810393
ba40d7d9-1442-4168-82a1-2c0bd77b27c6	AC009495.2	chr2	165794850	165810393
d6ad139e-1844-44e9-8061-51bb3146df2b	AC009495.2	chr2	165794850	165810393
e482ffd8-9690-417a-8598-f868a4ca4213	AC009495.2	chr2	165794850	165796693
e8c381d0-d15c-4ec5-b1cc-585ef29acdc9-1	AC009495.2	chr2	165794850	165810393
c032ada1-14ef-4742-a697-22c795cdc7a7	EIF2S2P4	chr2	170751708	170752065
b5fca00d-cfd3-428e-abac-7277107fb636	RPS15P4	chr2	171517221	171517738
23f27c8b-fc88-49a7-8bd9-2400194c8416	GPR155_CIR1	chr2	174381704	174487037
ecbb5367-1b16-43c5-a729-fed8c87c9ab5	ATP5MC3_ATF2	chr2	175090429	175181663
422ce181-dad1-422a-a098-d76fa0886b41	ATP5MC3_ATF2	chr2	175136006	175181663
4c9f1524-521e-4dbf-9326-47d3771f0189	AC016739.2	chr2	176200859	176201376
6404ca6f-0f01-4b80-819b-ec24ee99893f	CHROMR	chr2	178413664	178435407
e273096f-4f44-45fc-8882-b98835b13eb2	CHROMR	chr2	178413664	178433627
237a4585-9a50-4ad3-aff0-af0ca7fab26b	CHROMR	chr2	178413938	178435407
56688278-6c39-4cea-93de-d6e98cc11766	CHROMR	chr2	178413938	178432294
dfa24683-9694-4ad4-b4aa-83a87a138ceb	CHROMR	chr2	178413938	178440243
3325236c-f1e4-4965-a5d6-a94e27a713c1	CHROMR	chr2	178413944	178435407
4b8d6688-35f4-483e-82dd-e8d98c8b8d85	CHROMR	chr2	178413944	178434091
003df82f-acca-4a87-b8b1-0ef08d4c6788	CHROMR	chr2	178413967	178435407
5618f795-98c1-4313-a610-4be208767434	CHROMR	chr2	178413967	178432294
711388ed-2659-4d17-a424-3488f4fa51fc-1	CHROMR	chr2	178413967	178434972
ENST00000659708.1-1	CHROMR	chr2	178413967	178435407
ENST00000663803.1	CHROMR	chr2	178413967	178435210
ef3acd07-4a7d-4745-b9c3-3ce6a270d53d	CHROMR	chr2	178413967	178435407
05837951-311d-42d6-8186-150eea5c3902	TTN-AS1	chr2	178523212	178714854
0a397487-ffd2-4305-8ec6-8269be6640de	TTN-AS1	chr2	178523212	178535873
106a1de0-6de8-4435-88dc-6b79d3375d3f	TTN-AS1	chr2	178523212	178599072
11171974-cb3f-421d-9623-cf3bae26ee0c	TTN-AS1	chr2	178523212	178599072
13730b2d-f67d-499e-b058-00d831ecf757	TTN-AS1	chr2	178523212	178599072
1f1d25f2-53e2-44a9-8f15-3b49ce38e2c2	TTN-AS1	chr2	178523212	178637451
3b229bdd-5894-4a94-8ec6-dd3bb380a9eb	TTN-AS1	chr2	178523212	178598417
3fd13ddf-71ac-4158-982f-b02fd3ae5833	TTN-AS1	chr2	178523212	178599072
484d09a9-7c27-48a1-91da-5f292a548486	TTN-AS1	chr2	178523212	178714238
66f08618-fe70-44f4-b9d0-3b30476045bf	TTN-AS1	chr2	178523212	178620214
72875031-c03f-4215-a047-c202ccff96ec	TTN-AS1	chr2	178523212	178620214
8f0816a2-6e95-49db-b7e1-70d4f2247765	TTN-AS1	chr2	178523212	178540779
94d25881-b465-4a18-8835-a336f31a5856	TTN-AS1	chr2	178523212	178599072
ENST00000657210.1	TTN-AS1	chr2	178523212	178540779
ENST00000664161.1	TTN-AS1	chr2	178523212	178540779
ed46ee2a-1382-4b85-b50a-87545ef0185e	TTN-AS1	chr2	178523212	178542682
f96becf4-2d96-4d54-9f53-91a4168b182d	TTN-AS1_RP11-65L3.4	chr2	178523212	178541799
655c53c8-6dd0-4f72-bdcd-2065c398ac5f	LINC01934	chr2	181114000	181362911
09d17241-ecd0-4fdd-9313-62d6ea95643a	LINC01934	chr2	181123836	181363092
8c9b8ec3-ba76-42bd-b36c-615f56fa546a	LINC01934	chr2	181123836	181322243
990e130b-f648-4544-a935-e03b99f5c237	LINC01934	chr2	181123836	181362911
a8aaddfb-27ab-4970-97bd-210997ecc6c3	LINC01934	chr2	181123836	181265140
